"idx","dateOf","timeCriterium","highOrLow","swingPrice","swingRange","swingTB","swingCD","keyToMarketData","ticker"
1822,#2016-01-20#,5,1,6403.68,-1917.43,58,86,30090,"^DJT"
1823,#2016-03-21#,5,2,8113.03,1709.35,42,61,30132,"^DJT"
1824,#2016-04-07#,5,1,7624.14,-488.8896,12,17,30144,"^DJT"
1825,#2016-04-20#,5,2,8148.96,524.8198,9,13,30153,"^DJT"
1826,#2016-05-13#,5,1,7470.36,-678.6001,17,23,30170,"^DJT"
1827,#2016-06-08#,5,2,7950.54,480.1802,17,26,30187,"^DJT"
1828,#2016-06-27#,5,1,7030.14,-920.3999,13,19,30200,"^DJT"
1829,#2016-07-14#,5,2,8046.81,1016.67,12,17,30212,"^DJT"
1830,#2016-08-02#,5,1,7622.92,-423.8901,13,19,30225,"^DJT"
1831,#2016-09-08#,5,2,8083.18,460.2603,26,37,30251,"^DJT"
1832,#2016-09-15#,5,1,7714.08,-369.1001,5,7,30256,"^DJT"
1833,#2016-10-04#,5,2,8169.83,455.75,13,19,30269,"^DJT"
1834,#2016-10-26#,5,1,7885.7,-284.1299,16,22,30285,"^DJT"
1835,#2016-12-09#,5,2,9489.34,1603.64,31,44,30316,"^DJT"
1836,#2017-01-03#,5,1,8980.58,-508.7598,15,25,30331,"^DJT"
1837,#2017-01-26#,5,2,9501.83,521.25,16,23,30347,"^DJT"
1838,#2017-02-02#,5,1,9050.94,-450.8896,5,7,30352,"^DJT"
1839,#2017-02-15#,5,2,9565.42,514.4795,9,13,30361,"^DJT"
1840,#2017-03-27#,5,1,8798.57,-766.8496,27,40,30388,"^DJT"
1841,#2017-04-25#,5,2,9317.27,518.6992,20,29,30408,"^DJT"
1842,#2017-05-18#,5,1,8744.96,-572.3096,17,23,30425,"^DJT"
1843,#2017-07-14#,5,2,9763.12,1018.16,39,57,30464,"^DJT"
1844,#2017-08-02#,5,1,9111.88,-651.2402,13,19,30477,"^DJT"
1845,#2017-08-16#,5,2,9447.54,335.6602,10,14,30487,"^DJT"
1846,#2017-08-24#,5,1,9010.92,-436.6201,6,8,30493,"^DJT"
1847,#2017-10-13#,5,2,10076.79,1065.87,35,50,30528,"^DJT"
1848,#2017-11-15#,5,1,9420.74,-656.0498,23,33,30551,"^DJT"
1849,#2018-01-16#,5,2,11423.47,2002.729,40,62,30591,"^DJT"
1850,#2018-02-09#,5,1,9808.25,-1615.22,18,24,30609,"^DJT"
1851,#2018-03-13#,5,2,10837.15,1028.9,21,32,30630,"^DJT"
1852,#2018-04-06#,5,1,10036.66,-800.4902,17,24,30647,"^DJT"
1853,#2018-04-18#,5,2,10838.48,801.8203,8,12,30655,"^DJT"
1854,#2018-05-03#,5,1,10082.69,-755.79,11,15,30666,"^DJT"
1855,#2018-06-12#,5,2,11128.01,1045.319,27,40,30693,"^DJT"
1856,#2018-06-28#,5,1,10192.52,-935.4902,12,16,30705,"^DJT"
1857,#2018-08-07#,5,2,11253.04,1060.521,27,40,30732,"^DJT"
1858,#2018-08-15#,5,1,10978.2,-274.8398,6,8,30738,"^DJT"
1859,#2018-08-28#,5,2,11475.56,497.3594,9,13,30747,"^DJT"
1860,#2018-09-05#,5,1,11254.85,-220.71,5,8,30752,"^DJT"
1861,#2018-09-14#,5,2,11623.3,368.4502,7,9,30759,"^DJT"
1862,#2018-10-29#,5,1,9758.14,-1865.16,31,45,30790,"^DJT"
1863,#2018-11-07#,5,2,10723.29,965.1504,7,9,30797,"^DJT"
1864,#2018-11-20#,5,1,10177.58,-545.71,9,13,30806,"^DJT"
1865,#2018-12-03#,5,2,11040.53,862.9502,8,13,30814,"^DJT"
1866,#2018-12-24#,5,1,8638.67,-2401.86,14,21,30828,"^DJT"
1867,#2019-02-19#,5,2,10677.01,2038.34,37,57,30865,"^DJT"
1868,#2019-03-08#,5,1,9994.12,-682.8896,13,17,30878,"^DJT"
1869,#2019-04-24#,5,2,11148.36,1154.24,32,47,30910,"^DJT"
1870,#2019-06-03#,5,1,9715.2,-1433.16,27,40,30937,"^DJT"
1871,#2019-07-01#,5,2,10643.07,927.8701,20,28,30957,"^DJT"
1872,#2019-08-28#,5,1,9676.06,-967.0107,41,58,30998,"^DJT"
1873,#2019-09-13#,5,2,10856.73,1180.671,11,16,31009,"^DJT"
1874,#2019-10-03#,5,1,9708.09,-1148.641,14,20,31023,"^DJT"
1875,#2019-11-07#,5,2,11226.54,1518.45,25,35,31048,"^DJT"
1876,#2019-12-03#,5,1,10454.51,-772.0303,17,26,31065,"^DJT"
1877,#2020-01-17#,5,2,11359.49,904.9805,31,45,31096,"^DJT"
1878,#2020-01-31#,5,1,10533.29,-826.2002,9,14,31105,"^DJT"
1879,#2020-02-20#,5,2,11071.92,538.6299,13,20,31118,"^DJT"
1880,#2020-03-18#,5,1,6481.2,-4590.72,19,27,31137,"^DJT"
1881,#2020-03-25#,5,2,8148.98,1667.78,5,7,31142,"^DJT"
1882,#2020-04-02#,5,1,7209.95,-939.0298,6,8,31148,"^DJT"
1883,#2020-04-09#,5,2,8425.45,1215.5,5,7,31153,"^DJT"
1884,#2020-04-21#,5,1,7762.43,-663.02,7,12,31160,"^DJT"
1885,#2020-04-29#,5,2,8697.49,935.0601,6,8,31166,"^DJT"
1886,#2020-05-14#,5,1,7505.38,-1192.11,11,15,31177,"^DJT"
1887,#2020-06-08#,5,2,10096.18,2590.8,16,25,31193,"^DJT"
1888,#2020-06-15#,5,1,8727.93,-1368.25,5,7,31198,"^DJT"
1889,#2020-07-17#,5,2,9941.61,1213.681,23,32,31221,"^DJT"
1890,#2020-07-27#,5,1,9677.55,-264.0605,6,10,31227,"^DJT"
1891,#2020-08-12#,5,2,11085.14,1407.59,12,16,31239,"^DJT"
1892,#2020-08-20#,5,1,10758.28,-326.8594,6,8,31245,"^DJT"
1893,#2020-09-16#,5,2,11690.82,932.54,18,27,31263,"^DJT"
1894,#2020-09-24#,5,1,10940.56,-750.2607,6,8,31269,"^DJT"
1895,#2020-10-20#,5,2,12013.69,1073.131,18,26,31287,"^DJT"
1896,#2020-10-29#,5,1,10922,-1091.69,7,9,31294,"^DJT"
1897,#2020-12-09#,5,2,12917.86,1995.86,28,41,31322,"^DJT"
1898,#2021-01-04#,5,1,12151.41,-766.4502,16,26,31338,"^DJT"
1899,#2021-01-14#,5,2,13208.63,1057.22,8,10,31346,"^DJT"
1900,#2021-01-29#,5,1,12065.37,-1143.26,10,15,31356,"^DJT"
1901,#2021-02-24#,5,2,13698.09,1632.72,17,26,31373,"^DJT"
1902,#2021-03-04#,5,1,13020.9,-677.1895,6,8,31379,"^DJT"
1903,#2021-05-10#,5,2,16170.05,3149.149,46,67,31425,"^DJT"
1904,#2021-05-19#,5,1,15317.11,-852.9395,7,9,31432,"^DJT"
1905,#2021-06-01#,5,2,15899.45,582.3398,8,13,31440,"^DJT"
1906,#2021-06-18#,5,1,14587.29,-1312.16,13,17,31453,"^DJT"
1907,#2021-07-01#,5,2,15081.09,493.7998,9,13,31462,"^DJT"
1908,#2021-07-19#,5,1,14080.38,-1000.71,11,18,31473,"^DJT"
1909,#2021-08-16#,5,2,14989.75,909.3701,20,28,31493,"^DJT"
1910,#2021-09-20#,5,1,13946.86,-1042.89,24,35,31517,"^DJT"
1911,#2021-11-02#,5,2,18246.51,4299.649,31,43,31548,"^DJT"
1912,#2021-12-20#,5,1,15423.42,-2823.09,33,48,31581,"^DJT"
1913,#2022-01-04#,5,2,16621.7,1198.279,10,15,31591,"^DJT"
1914,#2022-02-24#,5,1,14133.59,-2488.109,35,51,31626,"^DJT"
1915,#2022-03-29#,5,2,16728.57,2594.98,23,33,31649,"^DJT"
1916,#2022-04-07#,5,1,14272.42,-2456.15,7,9,31656,"^DJT"
1917,#2022-04-21#,5,2,15703.66,1431.24,9,14,31665,"^DJT"
1918,#2022-05-20#,5,1,13163.25,-2540.41,21,29,31686,"^DJT"
1919,#2022-06-06#,5,2,14615.97,1452.72,10,17,31696,"^DJT"
1920,#2022-06-17#,5,1,12777.25,-1838.72,9,11,31705,"^DJT"
1921,#2022-06-28#,5,2,13773.77,996.5195,6,11,31711,"^DJT"
1922,#2022-07-14#,5,1,12748.12,-1025.649,11,16,31722,"^DJT"
1923,#2022-08-16#,5,2,15300.6,2552.479,23,33,31745,"^DJT"
1924,#2022-09-26#,5,1,11946.21,-3354.39,28,41,31773,"^DJT"
1925,#2022-10-06#,5,2,12959.27,1013.06,8,10,31781,"^DJT"
1926,#2022-10-13#,5,1,12172.34,-786.9297,5,7,31786,"^DJT"
1927,#2022-11-14#,5,2,14797.7,2625.36,22,32,31808,"^DJT"
1928,#2022-12-22#,5,1,13230.05,-1567.65,27,38,31835,"^DJT"
1929,#2023-02-02#,5,2,15888.39,2658.34,27,42,31862,"^DJT"
1930,#2023-02-24#,5,1,14424.98,-1463.409,15,22,31877,"^DJT"
1931,#2023-03-06#,5,2,15195.58,770.5996,6,10,31883,"^DJT"
1932,#2023-03-24#,5,1,13486.12,-1709.46,14,18,31897,"^DJT"
