"idx","dateOf","timeCriterium","highOrLow","swingPrice","swingRange","swingTB","swingCD","keyToMarketData","ticker"
1056,#1964-08-26#,5,1,826.6,-20.60004,5,7,17202,"^DJI"
1057,#1964-10-05#,5,2,882.4,55.80005,27,40,17229,"^DJI"
1058,#1964-10-15#,5,1,861.4,-21,8,10,17237,"^DJI"
1059,#1964-11-18#,5,2,897,35.59998,23,34,17260,"^DJI"
1060,#1964-12-15#,5,1,850.2,-46.79999,18,27,17278,"^DJI"
1061,#1965-02-04#,5,2,911.8,61.59998,35,51,17313,"^DJI"
1062,#1965-02-16#,5,1,877.5,-34.29999,8,12,17321,"^DJI"
1063,#1965-02-26#,5,2,908.3,30.79999,7,10,17328,"^DJI"
1064,#1965-03-05#,5,1,886.3,-22,5,7,17333,"^DJI"
1065,#1965-03-15#,5,2,907.9,21.60004,6,10,17339,"^DJI"
1066,#1965-03-29#,5,1,884.7,-23.20001,10,14,17349,"^DJI"
1067,#1965-05-14#,5,2,944.8,60.09998,33,46,17382,"^DJI"
1068,#1965-06-29#,5,1,832.7,-112.1,31,46,17413,"^DJI"
1069,#1965-07-15#,5,2,890,57.29999,11,16,17424,"^DJI"
1070,#1965-07-22#,5,1,857.7,-32.29999,5,7,17429,"^DJI"
1071,#1965-11-04#,5,2,970,112.3,73,105,17502,"^DJI"
1072,#1965-12-06#,5,1,924.4,-45.59998,21,32,17523,"^DJI"
1073,#1966-01-19#,5,2,1000.6,76.19995,31,44,17554,"^DJI"
1074,#1966-02-02#,5,1,967.8,-32.79999,10,14,17564,"^DJI"
1075,#1966-02-09#,5,2,1001.1,33.29999,5,7,17569,"^DJI"
1076,#1966-03-15#,5,1,905.4,-95.69995,23,34,17592,"^DJI"
1077,#1966-03-22#,5,2,942.9,37.5,5,7,17597,"^DJI"
1078,#1966-03-30#,5,1,915.3,-27.60004,6,8,17603,"^DJI"
1079,#1966-04-21#,5,2,961.9,46.60004,15,22,17618,"^DJI"
1080,#1966-05-17#,5,1,859.1,-102.8,18,26,17636,"^DJI"
1081,#1966-05-26#,5,2,900.3,41.20001,7,9,17643,"^DJI"
1082,#1966-06-07#,5,1,870.3,-30,7,12,17650,"^DJI"
1083,#1966-06-15#,5,2,910.4,40.10004,6,8,17656,"^DJI"
1084,#1966-06-30#,5,1,858.9,-51.5,11,15,17667,"^DJI"
1085,#1966-07-11#,5,2,901.2,42.29999,6,11,17673,"^DJI"
1086,#1966-08-30#,5,1,759.5,-141.7,36,50,17709,"^DJI"
1087,#1966-09-16#,5,2,822.9,63.40002,12,17,17721,"^DJI"
1088,#1966-10-10#,5,1,735.7,-87.20001,16,24,17737,"^DJI"
1089,#1966-10-28#,5,2,816.6,80.89996,14,18,17751,"^DJI"
1090,#1966-11-04#,5,1,793.5,-23.09998,5,7,17756,"^DJI"
1091,#1966-11-16#,5,2,827.3,33.79999,7,12,17763,"^DJI"
1092,#1966-12-02#,5,1,783.5,-43.79999,11,16,17774,"^DJI"
1093,#1966-12-13#,5,2,827.2,43.70001,7,11,17781,"^DJI"
1094,#1967-01-04#,5,1,776.2,-51,14,22,17795,"^DJI"
1095,#1967-02-09#,5,2,871.7,95.5,26,36,17821,"^DJI"
1096,#1967-02-28#,5,1,828,-43.70001,12,19,17833,"^DJI"
1097,#1967-03-27#,5,2,883.4,55.40002,18,27,17851,"^DJI"
1098,#1967-04-11#,5,1,839,-44.40002,11,15,17862,"^DJI"
1099,#1967-05-09#,5,2,915.9,76.90002,20,28,17882,"^DJI"
1100,#1967-06-05#,5,1,836.9,-79,18,27,17900,"^DJI"
1101,#1967-06-16#,5,2,892.8,55.89996,9,11,17909,"^DJI"
1102,#1967-07-03#,5,1,853.2,-39.59998,11,17,17920,"^DJI"
1103,#1967-08-10#,5,2,933.1,79.89996,27,38,17947,"^DJI"
1104,#1967-08-28#,5,1,887.8,-45.29999,12,18,17959,"^DJI"
1105,#1967-09-26#,5,2,951.6,63.79999,20,29,17979,"^DJI"
1106,#1967-11-20#,5,1,839.4,-112.2,38,55,18017,"^DJI"
1107,#1968-01-09#,5,2,921.9,82.5,33,50,18050,"^DJI"
1108,#1968-02-14#,5,1,826.5,-95.40002,25,36,18075,"^DJI"
1109,#1968-02-23#,5,2,857.8,31.29999,6,9,18081,"^DJI"
1110,#1968-03-05#,5,1,821.7,-36.09998,7,11,18088,"^DJI"
1111,#1968-05-03#,5,2,935.7,114,41,59,18129,"^DJI"
1112,#1968-05-27#,5,1,885.5,-50.20001,16,24,18145,"^DJI"
1113,#1968-06-13#,5,2,924.9,39.40002,11,17,18156,"^DJI"
1114,#1968-08-09#,5,1,863.3,-61.60004,32,57,18188,"^DJI"
1115,#1968-10-21#,5,2,974.3,111,41,73,18229,"^DJI"
1116,#1968-11-04#,5,1,936.5,-37.79999,8,14,18237,"^DJI"
1117,#1968-11-13#,5,2,973.8,37.29999,5,9,18242,"^DJI"
1118,#1968-11-21#,5,1,953.7,-20.09998,5,8,18247,"^DJI"
1119,#1968-12-02#,5,2,994.7,41,6,11,18253,"^DJI"
1120,#1969-01-08#,5,1,915.5,-79.20001,22,37,18275,"^DJI"
1121,#1969-02-14#,5,2,959.2,43.70001,26,37,18301,"^DJI"
1122,#1969-02-26#,5,1,895.4,-63.79999,7,12,18308,"^DJI"
1123,#1969-03-05#,5,2,929.9,34.5,5,7,18313,"^DJI"
1124,#1969-03-17#,5,1,895.8,-34.10004,8,12,18321,"^DJI"
1125,#1969-04-01#,5,2,942.2,46.40002,10,15,18331,"^DJI"
1126,#1969-04-22#,5,1,908.8,-33.40002,14,21,18345,"^DJI"
1127,#1969-05-14#,5,2,974.9,66.10004,16,22,18361,"^DJI"
1128,#1969-06-23#,5,1,862.5,-112.4,27,40,18388,"^DJI"
1129,#1969-07-07#,5,2,893.9,31.40002,9,14,18397,"^DJI"
1130,#1969-07-30#,5,1,788.1,-105.8,16,23,18413,"^DJI"
1131,#1969-09-02#,5,2,846,57.90002,23,34,18436,"^DJI"
1132,#1969-09-09#,5,1,804.5,-41.5,5,7,18441,"^DJI"
1133,#1969-09-23#,5,2,841.8,37.29999,10,14,18451,"^DJI"
1134,#1969-10-09#,5,1,794,-47.79999,12,16,18463,"^DJI"
1135,#1969-11-10#,5,2,871.8,77.79999,22,32,18485,"^DJI"
1136,#1969-12-18#,5,1,764.5,-107.3,27,38,18512,"^DJI"
1137,#1970-01-05#,5,2,819.2,54.70001,10,18,18522,"^DJI"
1138,#1970-02-03#,5,1,738.8,-80.40002,21,29,18543,"^DJI"
1139,#1970-03-05#,5,2,795.5,56.70001,21,30,18564,"^DJI"
1140,#1970-05-26#,5,1,627.5,-168,57,82,18621,"^DJI"
1141,#1970-06-04#,5,2,723.9,96.40002,7,9,18628,"^DJI"
1142,#1970-06-12#,5,1,674.9,-49,6,8,18634,"^DJI"
1143,#1970-06-19#,5,2,728.2,53.29999,5,7,18639,"^DJI"
1144,#1970-07-07#,5,1,665.3,-62.90002,11,18,18650,"^DJI"
1145,#1970-07-31#,5,2,743.4,78.10004,18,24,18668,"^DJI"
1146,#1970-08-13#,5,1,702.8,-40.60004,9,13,18677,"^DJI"
1147,#1970-09-08#,5,2,778.3,75.5,17,26,18694,"^DJI"
1148,#1970-09-22#,5,1,741.5,-36.79999,10,14,18704,"^DJI"
1149,#1970-10-06#,5,2,791.1,49.59998,10,14,18714,"^DJI"
1150,#1970-10-28#,5,1,746.7,-44.39996,16,22,18730,"^DJI"
1151,#1970-11-11#,5,2,788.8,42.09998,10,14,18740,"^DJI"
1152,#1970-11-19#,5,1,749.5,-39.29999,6,8,18746,"^DJI"
1153,#1971-02-16#,5,2,898.1,148.6,59,89,18805,"^DJI"
1154,#1971-02-23#,5,1,862,-36.09998,5,7,18810,"^DJI"
1155,#1971-03-18#,5,2,922.3,60.29999,17,23,18827,"^DJI"
1156,#1971-03-25#,5,1,889,-33.29999,5,7,18832,"^DJI"
1157,#1971-04-28#,5,2,958.1,69.09998,23,34,18855,"^DJI"
1158,#1971-05-25#,5,1,898.6,-59.5,19,27,18874,"^DJI"
1159,#1971-06-03#,5,2,929.6,31,6,9,18880,"^DJI"
1160,#1971-06-22#,5,1,866.3,-63.29999,13,19,18893,"^DJI"
1161,#1971-07-12#,5,2,908.8,42.5,13,20,18906,"^DJI"
1162,#1971-08-10#,5,1,834.9,-73.89996,21,29,18927,"^DJI"
1163,#1971-09-08#,5,2,925.7,90.79999,20,29,18947,"^DJI"
1164,#1971-09-27#,5,1,877.5,-48.20001,13,19,18960,"^DJI"
1165,#1971-10-07#,5,2,910.6,33.09998,8,10,18968,"^DJI"
1166,#1971-11-23#,5,1,790.7,-119.9,33,47,19001,"^DJI"
1167,#1972-01-18#,5,2,924,133.3,38,56,19039,"^DJI"
1168,#1972-01-26#,5,1,883.4,-40.59998,6,8,19045,"^DJI"
1169,#1972-03-06#,5,2,957,73.59998,27,40,19072,"^DJI"
1170,#1972-03-13#,5,1,924.2,-32.79999,5,7,19077,"^DJI"
1171,#1972-03-20#,5,2,951.8,27.59998,5,7,19082,"^DJI"
1172,#1972-03-29#,5,1,925.9,-25.89996,7,9,19089,"^DJI"
1173,#1972-04-18#,5,2,977.7,51.79999,13,20,19102,"^DJI"
1174,#1972-05-09#,5,1,917.4,-60.29999,15,21,19117,"^DJI"
1175,#1972-05-30#,5,2,979.5,62.09998,14,21,19131,"^DJI"
1176,#1972-06-13#,5,1,928.9,-50.59998,10,14,19141,"^DJI"
1177,#1972-06-21#,5,2,960,31.09998,6,8,19147,"^DJI"
1178,#1972-07-18#,5,1,900.1,-59.90002,18,27,19165,"^DJI"
1179,#1972-08-23#,5,2,980.4,80.30005,26,36,19191,"^DJI"
1180,#1972-10-17#,5,1,917.1,-63.30005,38,55,19229,"^DJI"
1181,#1972-12-12#,5,2,1042.4,125.3,38,56,19267,"^DJI"
1182,#1972-12-21#,5,1,996.1,-46.30005,7,9,19274,"^DJI"
1183,#1973-01-11#,5,2,1067.2,71.09998,12,21,19286,"^DJI"
1184,#1973-03-23#,5,1,911.1,-156.1,49,71,19335,"^DJI"
1185,#1973-04-12#,5,2,975.3,64.20001,14,20,19349,"^DJI"
1186,#1973-05-01#,5,1,905.4,-69.89996,12,19,19361,"^DJI"
1187,#1973-05-09#,5,2,965.2,59.79999,6,8,19367,"^DJI"
1188,#1973-07-09#,5,1,863.9,-101.3,41,61,19408,"^DJI"
1189,#1973-07-26#,5,2,944.1,80.19995,13,17,19421,"^DJI"
1190,#1973-08-22#,5,1,845.5,-98.59998,19,27,19440,"^DJI"
1191,#1973-09-06#,5,2,908,62.5,10,15,19450,"^DJI"
1192,#1973-09-14#,5,1,873.3,-34.70001,6,8,19456,"^DJI"
1193,#1973-10-12#,5,2,991.8,118.5,20,28,19476,"^DJI"
1194,#1973-12-05#,5,1,783.6,-208.2,37,54,19513,"^DJI"
1195,#1974-01-04#,5,2,890.4,106.8,20,30,19533,"^DJI"
1196,#1974-02-12#,5,1,795.7,-94.70001,27,39,19560,"^DJI"
1197,#1974-03-14#,5,2,904,108.3,21,30,19581,"^DJI"
1198,#1974-04-08#,5,1,834.3,-69.70001,17,25,19598,"^DJI"
1199,#1974-04-18#,5,2,875.9,41.60004,7,10,19605,"^DJI"
1200,#1974-04-25#,5,1,818.7,-57.20001,5,7,19610,"^DJI"
1201,#1974-05-10#,5,2,870.4,51.70001,11,15,19621,"^DJI"
1202,#1974-05-30#,5,1,788.8,-81.60004,13,20,19634,"^DJI"
1203,#1974-06-11#,5,2,865.5,76.70001,8,12,19642,"^DJI"
1204,#1974-07-11#,5,1,753.1,-112.4,21,30,19663,"^DJI"
1205,#1974-07-24#,5,2,809.8,56.70001,9,13,19672,"^DJI"
1206,#1974-10-04#,5,1,573.2,-236.6,51,72,19723,"^DJI"
1207,#1974-10-14#,5,2,689.3,116.1,6,10,19729,"^DJI"
1208,#1974-10-28#,5,1,624.1,-65.20001,10,14,19739,"^DJI"
1209,#1974-11-06#,5,2,692.8,68.70001,7,9,19746,"^DJI"
1210,#1974-12-09#,5,1,570,-122.8,22,33,19768,"^DJI"
1211,#1975-01-13#,5,2,669.3,99.29999,23,35,19791,"^DJI"
1212,#1975-01-22#,5,1,634.4,-34.89996,7,9,19798,"^DJI"
1213,#1975-03-18#,5,2,796.9,162.5,38,55,19836,"^DJI"
1214,#1975-03-25#,5,1,731.5,-65.40002,5,7,19841,"^DJI"
1215,#1975-04-17#,5,2,835.2,103.7,16,23,19857,"^DJI"
1216,#1975-04-24#,5,1,792.3,-42.90002,5,7,19862,"^DJI"
1217,#1975-05-15#,5,2,868.6,76.29999,15,21,19877,"^DJI"
1218,#1975-05-22#,5,1,808,-60.59998,5,7,19882,"^DJI"
1219,#1975-06-03#,5,2,855.4,47.40002,7,12,19889,"^DJI"
1220,#1975-06-13#,5,1,811.2,-44.20001,8,10,19897,"^DJI"
1221,#1975-07-15#,5,2,888.9,77.70001,21,32,19918,"^DJI"
1222,#1975-08-21#,5,1,785.8,-103.1,27,37,19945,"^DJI"
1223,#1975-09-09#,5,2,849,63.20001,12,19,19957,"^DJI"
1224,#1975-09-17#,5,1,792,-57,6,8,19963,"^DJI"
1225,#1975-09-24#,5,2,836.8,44.79999,5,7,19968,"^DJI"
1226,#1975-10-01#,5,1,780.5,-56.29999,5,7,19973,"^DJI"
1227,#1975-10-23#,5,2,859.6,79.09998,16,22,19989,"^DJI"
1228,#1975-11-04#,5,1,821.1,-38.5,8,12,19997,"^DJI"
1229,#1975-12-01#,5,2,866,44.90002,18,27,20015,"^DJI"
1230,#1975-12-08#,5,1,812.8,-53.20001,5,7,20020,"^DJI"
1231,#1976-01-30#,5,2,986,173.2,37,53,20057,"^DJI"
1232,#1976-02-18#,5,1,946.2,-39.79999,12,19,20069,"^DJI"
1233,#1976-03-24#,5,2,1018,71.79999,25,35,20094,"^DJI"
1234,#1976-04-12#,5,1,963,-55,13,19,20107,"^DJI"
1235,#1976-04-22#,5,2,1017.7,54.70001,7,10,20114,"^DJI"
1236,#1976-06-07#,5,1,951.7,-66,31,46,20145,"^DJI"
1237,#1976-06-18#,5,2,1012.9,61.20001,9,11,20154,"^DJI"
1238,#1976-07-29#,5,1,974.2,-38.70001,28,41,20182,"^DJI"
1239,#1976-08-18#,5,2,1004.7,30.5,14,20,20196,"^DJI"
1240,#1976-08-27#,5,1,954.1,-50.60004,7,9,20203,"^DJI"
1241,#1976-09-08#,5,2,1001.4,47.30005,7,12,20210,"^DJI"
1242,#1976-09-15#,5,1,971.2,-30.20001,5,7,20215,"^DJI"
1243,#1976-09-22#,5,2,1026.3,55.10004,5,7,20220,"^DJI"
1244,#1976-10-15#,5,1,928.3,-98.00006,17,23,20237,"^DJI"
1245,#1976-11-01#,5,2,972,43.70001,11,17,20248,"^DJI"
1246,#1976-11-10#,5,1,917.9,-54.09998,6,9,20254,"^DJI"
1247,#1977-01-03#,5,2,1007.8,89.89996,36,54,20290,"^DJI"
1248,#1977-02-11#,5,1,926,-81.79999,29,39,20319,"^DJI"
1249,#1977-03-16#,5,2,971.6,45.59998,22,33,20341,"^DJI"
1250,#1977-04-05#,5,1,909.7,-61.89996,14,20,20355,"^DJI"
1251,#1977-04-14#,5,2,956.1,46.39996,6,9,20361,"^DJI"
1252,#1977-04-26#,5,1,910.4,-45.69995,8,12,20369,"^DJI"
1253,#1977-05-05#,5,2,949.5,39.09998,7,9,20376,"^DJI"
1254,#1977-05-31#,5,1,892.6,-56.90002,17,26,20393,"^DJI"
1255,#1977-06-21#,5,2,934.4,41.80005,15,21,20408,"^DJI"
1256,#1977-07-13#,5,1,896.3,-38.10004,15,22,20423,"^DJI"
1257,#1977-07-22#,5,2,927.8,31.5,6,9,20429,"^DJI"
1258,#1977-08-26#,5,1,844.4,-83.39996,25,35,20454,"^DJI"
1259,#1977-09-08#,5,2,879.8,35.39996,8,13,20462,"^DJI"
1260,#1977-10-25#,5,1,792.8,-87,33,47,20495,"^DJI"
1261,#1977-11-11#,5,2,850.1,57.29999,13,17,20508,"^DJI"
1262,#1977-12-07#,5,1,802.1,-48,17,26,20525,"^DJI"
1263,#1977-12-30#,5,2,835.2,33.10004,16,23,20541,"^DJI"
1264,#1978-01-27#,5,1,759.4,-75.79999,19,28,20560,"^DJI"
1265,#1978-02-08#,5,2,787.4,28,8,12,20568,"^DJI"
1266,#1978-03-01#,5,1,736.8,-50.60004,14,21,20582,"^DJI"
1267,#1978-03-20#,5,2,777.8,41,13,19,20595,"^DJI"
1268,#1978-04-03#,5,1,747.1,-30.70001,9,14,20604,"^DJI"
1269,#1978-05-17#,5,2,865.6,118.5,32,44,20636,"^DJI"
1270,#1978-05-30#,5,1,826.4,-39.19995,8,13,20644,"^DJI"
1271,#1978-06-06#,5,2,879.3,52.89996,5,7,20649,"^DJI"
1272,#1978-07-06#,5,1,800.9,-78.39996,21,30,20670,"^DJI"
1273,#1978-08-17#,5,2,911.2,110.3,30,42,20700,"^DJI"
1274,#1978-09-01#,5,1,871.4,-39.79999,11,15,20711,"^DJI"
1275,#1978-09-11#,5,2,917.2,45.79999,5,10,20716,"^DJI"
1276,#1978-09-21#,5,1,850.9,-66.29999,8,10,20724,"^DJI"
1277,#1978-10-12#,5,2,909.4,58.5,15,21,20739,"^DJI"
1278,#1978-11-14#,5,1,779.1,-130.3,23,33,20762,"^DJI"
1279,#1978-12-06#,5,2,829.9,50.80005,15,22,20777,"^DJI"
1280,#1978-12-18#,5,1,781,-48.90002,8,12,20785,"^DJI"
1281,#1979-01-26#,5,2,865,84,27,39,20812,"^DJI"
1282,#1979-02-07#,5,1,810.8,-54.20001,8,12,20820,"^DJI"
1283,#1979-02-21#,5,2,841.6,30.79999,9,14,20829,"^DJI"
1284,#1979-02-28#,5,1,802.2,-39.39996,5,7,20834,"^DJI"
1285,#1979-04-11#,5,2,884.6,82.39996,30,42,20864,"^DJI"
1286,#1979-05-16#,5,1,821,-63.59998,24,35,20888,"^DJI"
1287,#1979-05-23#,5,2,851.3,30.29999,5,7,20893,"^DJI"
1288,#1979-05-31#,5,1,815.1,-36.20001,5,8,20898,"^DJI"
1289,#1979-06-22#,5,2,853.1,38,17,22,20915,"^DJI"
1290,#1979-07-18#,5,1,818,-35.09998,17,26,20932,"^DJI"
1291,#1979-08-16#,5,2,893.6,75.59998,21,29,20953,"^DJI"
1292,#1979-09-05#,5,1,857.9,-35.69995,13,20,20966,"^DJI"
1293,#1979-09-21#,5,2,902.1,44.19995,12,16,20978,"^DJI"
1294,#1979-10-22#,5,1,796,-106.1,21,31,20999,"^DJI"
1295,#1979-10-31#,5,2,826.9,30.90002,7,9,21006,"^DJI"
1296,#1979-11-08#,5,1,792.2,-34.70001,6,8,21012,"^DJI"
1297,#1979-12-17#,5,2,851.5,59.29999,26,39,21038,"^DJI"
1298,#1980-01-03#,5,1,809,-42.5,11,17,21049,"^DJI"
1299,#1980-02-13#,5,2,918.2,109.2,29,41,21078,"^DJI"
1300,#1980-03-27#,5,1,730,-188.2,30,43,21108,"^DJI"
1301,#1980-04-11#,5,2,800.9,70.90002,10,15,21118,"^DJI"
1302,#1980-04-21#,5,1,751.4,-49.5,6,10,21124,"^DJI"
1303,#1980-08-15#,5,2,972.4,221,82,116,21206,"^DJI"
1304,#1980-09-09#,5,1,919,-53.40002,16,25,21222,"^DJI"
1305,#1980-10-16#,5,2,987.3,68.29999,27,37,21249,"^DJI"
1306,#1980-10-31#,5,1,911.6,-75.70001,11,15,21260,"^DJI"
1307,#1980-11-19#,5,2,1009.4,97.80005,12,19,21272,"^DJI"
1308,#1980-12-11#,5,1,894.5,-114.9,15,22,21287,"^DJI"
1309,#1981-01-06#,5,2,1013.1,118.6,16,26,21303,"^DJI"
1310,#1981-02-02#,5,1,923.9,-89.19995,19,27,21322,"^DJI"
1311,#1981-03-26#,5,2,1021.8,97.89996,37,52,21359,"^DJI"
1312,#1981-04-14#,5,1,981.8,-40,13,19,21372,"^DJI"
1313,#1981-04-27#,5,2,1031,49.20001,8,13,21380,"^DJI"
1314,#1981-05-12#,5,1,956.7,-74.29999,11,15,21391,"^DJI"
1315,#1981-06-15#,5,2,1023,66.29999,23,34,21414,"^DJI"
1316,#1981-07-23#,5,1,918.7,-104.3,27,38,21441,"^DJI"
1317,#1981-08-06#,5,2,961.5,42.79999,10,14,21451,"^DJI"
1318,#1981-09-28#,5,1,807.5,-154,36,53,21487,"^DJI"
1319,#1981-10-09#,5,2,885.8,78.29999,9,11,21496,"^DJI"
1320,#1981-10-26#,5,1,823.6,-62.20001,11,17,21507,"^DJI"
1321,#1981-11-04#,5,2,876.1,52.5,7,9,21514,"^DJI"
1322,#1981-11-19#,5,1,834.6,-41.5,11,15,21525,"^DJI"
1323,#1981-12-04#,5,2,898.5,63.90002,10,15,21535,"^DJI"
1324,#1981-12-17#,5,1,862.8,-35.70001,9,13,21544,"^DJI"
1325,#1982-01-04#,5,2,887.4,24.60004,10,18,21554,"^DJI"
1326,#1982-02-23#,5,1,802.2,-85.20001,35,50,21589,"^DJI"
1327,#1982-03-02#,5,2,840.7,38.5,5,7,21594,"^DJI"
1328,#1982-03-09#,5,1,786.2,-54.5,5,7,21599,"^DJI"
1329,#1982-04-26#,5,2,871.2,85,33,48,21632,"^DJI"
1330,#1982-06-21#,5,1,784.3,-86.90002,39,56,21671,"^DJI"
1331,#1982-06-30#,5,2,821.6,37.29999,7,9,21678,"^DJI"
1332,#1982-07-08#,5,1,787.4,-34.19995,5,8,21683,"^DJI"
1333,#1982-07-21#,5,2,843.8,56.39996,9,13,21692,"^DJI"
1334,#1982-08-09#,5,1,770,-73.79999,13,19,21705,"^DJI"
1335,#1982-09-22#,5,2,951.2,181.2,31,44,21736,"^DJI"
1336,#1982-09-30#,5,1,891.3,-59.90002,6,8,21742,"^DJI"
1337,#1982-11-04#,5,2,1078.5,187.2,25,35,21767,"^DJI"
1338,#1982-11-23#,5,1,986.7,-91.79999,13,19,21780,"^DJI"
1339,#1982-12-07#,5,2,1071.1,84.39996,9,14,21789,"^DJI"
1340,#1982-12-16#,5,1,983.4,-87.69995,7,9,21796,"^DJI"
1341,#1982-12-28#,5,2,1077.9,94.5,7,12,21803,"^DJI"
1342,#1983-01-04#,5,1,1020.2,-57.70001,5,7,21808,"^DJI"
1343,#1983-01-12#,5,2,1105.1,84.89996,6,8,21814,"^DJI"
1344,#1983-01-24#,5,1,1013.4,-91.69995,8,12,21822,"^DJI"
1345,#1983-03-03#,5,2,1151.1,137.7,27,38,21849,"^DJI"
1346,#1983-03-14#,5,1,1105.1,-46,7,11,21856,"^DJI"
1347,#1983-03-24#,5,2,1154.4,49.30005,8,10,21864,"^DJI"
1348,#1983-04-06#,5,1,1102.2,-52.20007,8,13,21872,"^DJI"
1349,#1983-05-06#,5,2,1244.5,142.3,22,30,21894,"^DJI"
1350,#1983-05-23#,5,1,1174.3,-70.19995,11,17,21905,"^DJI"
1351,#1983-06-17#,5,2,1260.7,86.3999,18,25,21923,"^DJI"
1352,#1983-07-18#,5,1,1179.8,-80.8999,20,31,21943,"^DJI"
1353,#1983-07-27#,5,2,1258.5,78.69995,7,9,21950,"^DJI"
1354,#1983-08-09#,5,1,1152.1,-106.4,9,13,21959,"^DJI"
1355,#1983-09-26#,5,2,1270.7,118.6,33,48,21992,"^DJI"
1356,#1983-10-03#,5,1,1216.3,-54.3999,5,7,21997,"^DJI"
1357,#1983-10-10#,5,2,1286.7,70.3999,5,7,22002,"^DJI"
1358,#1983-11-08#,5,1,1208.7,-78,21,29,22023,"^DJI"
1359,#1983-11-30#,5,2,1297,88.30005,15,22,22038,"^DJI"
1360,#1983-12-15#,5,1,1231.2,-65.80005,11,15,22049,"^DJI"
1361,#1984-01-10#,5,2,1295.4,64.20007,16,26,22065,"^DJI"
1362,#1984-02-23#,5,1,1115,-180.4,31,44,22096,"^DJI"
1363,#1984-03-16#,5,2,1197.2,82.19995,16,22,22112,"^DJI"
1364,#1984-04-06#,5,1,1117.3,-79.8999,15,21,22127,"^DJI"
1365,#1984-05-02#,5,2,1194.4,77.09998,17,26,22144,"^DJI"
1366,#1984-05-30#,5,1,1083.2,-111.2001,19,28,22163,"^DJI"
1367,#1984-06-06#,5,2,1144.8,61.6001,5,7,22168,"^DJI"
1368,#1984-07-25#,5,1,1079,-65.80005,34,49,22202,"^DJI"
1369,#1984-08-10#,5,2,1253.8,174.8,12,16,22214,"^DJI"
1370,#1984-10-10#,5,1,1158.2,-95.6001,42,61,22256,"^DJI"
1371,#1984-10-19#,5,2,1246,87.80005,7,9,22263,"^DJI"
1372,#1984-10-29#,5,1,1195,-51,6,10,22269,"^DJI"
1373,#1984-11-06#,5,2,1247.5,52.5,6,8,22275,"^DJI"
1374,#1984-11-19#,5,1,1180.8,-66.69995,9,13,22284,"^DJI"
1375,#1984-11-27#,5,2,1226.9,46.09998,5,8,22289,"^DJI"
1376,#1984-12-10#,5,1,1154.7,-72.20007,9,13,22298,"^DJI"
1377,#1984-12-19#,5,2,1223.6,68.90002,7,9,22305,"^DJI"
1378,#1985-01-04#,5,1,1178.7,-44.90002,10,16,22315,"^DJI"
1379,#1985-01-30#,5,2,1305.1,126.4,18,26,22333,"^DJI"
1380,#1985-03-18#,5,1,1242.8,-62.29993,32,47,22365,"^DJI"
1381,#1985-07-23#,5,2,1372.2,129.3999,88,127,22453,"^DJI"
1382,#1985-08-13#,5,1,1303.7,-68.5,15,21,22468,"^DJI"
1383,#1985-09-09#,5,2,1348.2,44.5,18,27,22486,"^DJI"
1384,#1985-09-18#,5,1,1283.7,-64.5,7,9,22493,"^DJI"
1385,#1985-10-18#,5,2,1383.4,99.70007,21,30,22514,"^DJI"
1386,#1985-10-28#,5,1,1346.6,-36.80005,6,10,22520,"^DJI"
1387,#1985-12-16#,5,2,1570.9,224.3,34,49,22554,"^DJI"
1388,#1985-12-24#,5,1,1508.8,-62.09998,6,8,22560,"^DJI"
1389,#1986-01-08#,5,2,1578.1,69.29993,9,15,22569,"^DJI"
1390,#1986-01-23#,5,1,1491.7,-86.40002,11,15,22580,"^DJI"
1391,#1986-03-27#,5,2,1849.7,358,44,63,22624,"^DJI"
1392,#1986-04-07#,5,1,1712.5,-137.2,6,11,22630,"^DJI"
1393,#1986-04-18#,5,2,1870.2,157.7,9,11,22639,"^DJI"
1394,#1986-05-07#,5,1,1755.2,-115,13,19,22652,"^DJI"
1395,#1986-05-30#,5,2,1898.2,143,16,23,22668,"^DJI"
1396,#1986-06-10#,5,1,1816.1,-82.09998,7,11,22675,"^DJI"
1397,#1986-07-02#,5,2,1922.7,106.6,16,22,22691,"^DJI"
1398,#1986-07-18#,5,1,1754.6,-168.1,11,16,22702,"^DJI"
1399,#1986-07-25#,5,2,1821.6,67,5,7,22707,"^DJI"
1400,#1986-08-04#,5,1,1730.6,-91,6,10,22713,"^DJI"
1401,#1986-09-05#,5,2,1933.4,202.8,23,32,22736,"^DJI"
1402,#1986-09-12#,5,1,1733.6,-199.8,5,7,22741,"^DJI"
1403,#1986-11-05#,5,2,1911.1,177.5,38,54,22779,"^DJI"
1404,#1986-11-19#,5,1,1797.1,-114,10,14,22789,"^DJI"
1405,#1986-12-03#,5,2,1971.7,174.6,9,14,22798,"^DJI"
1406,#1986-12-31#,5,1,1885.4,-86.29993,19,28,22817,"^DJI"
1407,#1987-04-07#,5,2,2428.4,542.9999,67,97,22884,"^DJI"
1408,#1987-04-14#,5,1,2213.6,-214.7998,5,7,22889,"^DJI"
1409,#1987-05-11#,5,2,2380.8,167.2,18,27,22907,"^DJI"
1410,#1987-05-20#,5,1,2188.5,-192.3,7,9,22914,"^DJI"
1411,#1987-06-23#,5,2,2466,277.5,23,34,22937,"^DJI"
1412,#1987-07-01#,5,1,2391.3,-74.69995,6,8,22943,"^DJI"
