"idx","dateOf","timeCriterium","highOrLow","swingPrice","swingRange","swingTB","swingCD","keyToMarketData","ticker"
320,#1981-09-28#,5,1,488.1,-59.80002,28,40,5497,"^DAX"
321,#1981-10-09#,5,2,517,28.89999,9,11,5506,"^DAX"
322,#1981-10-26#,5,1,489.9,-27.10001,11,17,5517,"^DAX"
323,#1981-11-05#,5,2,509.6,19.70001,8,10,5525,"^DAX"
324,#1981-11-24#,5,1,490,-19.60001,12,19,5537,"^DAX"
325,#1981-12-07#,5,2,513.3,23.29999,9,13,5546,"^DAX"
326,#1981-12-18#,5,1,488.7,-24.59998,9,11,5555,"^DAX"
327,#1982-01-04#,5,2,497.1,8.399994,7,17,5562,"^DAX"
328,#1982-01-18#,5,1,486.1,-11,10,14,5572,"^DAX"
329,#1982-03-04#,5,2,524.3,38.19998,33,45,5605,"^DAX"
330,#1982-03-15#,5,1,514.4,-9.899963,7,11,5612,"^DAX"
331,#1982-04-05#,5,2,532.9,18.5,15,21,5627,"^DAX"
332,#1982-04-15#,5,1,517.7,-15.20001,6,10,5633,"^DAX"
333,#1982-04-23#,5,2,528.3,10.59998,6,8,5639,"^DAX"
334,#1982-05-10#,5,1,506.2,-22.09998,11,17,5650,"^DAX"
335,#1982-06-01#,5,2,512.8,6.599976,14,22,5664,"^DAX"
336,#1982-06-23#,5,1,491.8,-21,14,22,5678,"^DAX"
337,#1982-08-04#,5,2,516,24.20001,30,42,5708,"^DAX"
338,#1982-08-17#,5,1,476.6,-39.39999,9,13,5717,"^DAX"
339,#1982-10-12#,5,2,535.4,58.80002,40,56,5757,"^DAX"
340,#1982-11-01#,5,1,511.5,-23.90002,14,20,5771,"^DAX"
341,#1982-11-22#,5,2,532.1,20.59998,14,21,5785,"^DAX"
342,#1982-11-30#,5,1,518.5,-13.59998,6,8,5791,"^DAX"
343,#1982-12-08#,5,2,550.9,32.40002,6,8,5797,"^DAX"
344,#1982-12-16#,5,1,537,-13.90002,6,8,5803,"^DAX"
345,#1983-01-05#,5,2,561.5,24.5,12,20,5815,"^DAX"
346,#1983-01-24#,5,1,530,-31.5,13,19,5828,"^DAX"
347,#1983-04-06#,5,2,674.4,144.4,50,72,5878,"^DAX"
348,#1983-04-13#,5,1,656.8,-17.60004,5,7,5883,"^DAX"
349,#1983-04-27#,5,2,710,53.20001,10,14,5893,"^DAX"
350,#1983-06-01#,5,1,664.3,-45.70001,23,35,5916,"^DAX"
351,#1983-07-07#,5,2,749.1,84.79999,24,36,5940,"^DAX"
352,#1983-08-30#,5,1,696,-53.09998,38,54,5978,"^DAX"
353,#1983-09-08#,5,2,714.7,18.70001,7,9,5985,"^DAX"
354,#1983-09-16#,5,1,702.6,-12.10004,6,8,5991,"^DAX"
355,#1983-10-25#,5,2,760.6,58,27,39,6018,"^DAX"
356,#1983-11-04#,5,1,731.2,-29.39996,8,10,6026,"^DAX"
357,#1983-12-02#,5,2,764.2,33,19,28,6045,"^DAX"
358,#1983-12-15#,5,1,746.7,-17.5,9,13,6054,"^DAX"
359,#1984-01-06#,5,2,800.7,54,14,22,6068,"^DAX"
360,#1984-01-13#,5,1,787.9,-12.79999,5,7,6073,"^DAX"
361,#1984-02-03#,5,2,818.5,30.59998,15,21,6088,"^DAX"
362,#1984-03-12#,5,1,750,-68.5,26,38,6114,"^DAX"
363,#1984-05-04#,5,2,785.5,35.5,36,53,6150,"^DAX"
364,#1984-05-14#,5,1,748.9,-36.59998,6,10,6156,"^DAX"
365,#1984-05-22#,5,2,763.2,14.29999,6,8,6162,"^DAX"
366,#1984-05-30#,5,1,739.6,-23.60004,6,8,6168,"^DAX"
367,#1984-06-08#,5,2,757.4,17.80005,6,9,6174,"^DAX"
368,#1984-06-18#,5,1,736.3,-21.10004,5,10,6179,"^DAX"
369,#1984-06-29#,5,2,763.3,27,8,11,6187,"^DAX"
370,#1984-07-23#,5,1,692.7,-70.59998,16,24,6203,"^DAX"
371,#1984-08-10#,5,2,756.4,63.70001,14,18,6217,"^DAX"
372,#1984-08-28#,5,1,742.8,-13.60004,12,18,6229,"^DAX"
373,#1984-10-19#,5,2,815.9,73.10004,38,52,6267,"^DAX"
374,#1984-10-29#,5,1,789.2,-26.70001,6,10,6273,"^DAX"
375,#1984-11-07#,5,2,811.6,22.39996,7,9,6280,"^DAX"
376,#1984-11-19#,5,1,795.7,-15.89996,8,12,6288,"^DAX"
377,#1984-12-04#,5,2,819.7,24,10,15,6298,"^DAX"
378,#1984-12-17#,5,1,800.4,-19.29999,9,13,6307,"^DAX"
379,#1985-01-18#,5,2,850.1,49.69995,19,32,6326,"^DAX"
380,#1985-02-04#,5,1,820.3,-29.79999,11,17,6337,"^DAX"
381,#1985-03-21#,5,2,893.7,73.40002,33,45,6370,"^DAX"
382,#1985-03-29#,5,1,858.9,-34.79999,6,8,6376,"^DAX"
383,#1985-04-22#,5,2,889.7,30.79999,14,24,6390,"^DAX"
384,#1985-05-02#,5,1,865.2,-24.5,7,10,6397,"^DAX"
385,#1985-07-05#,5,2,1074.9,209.7,42,64,6439,"^DAX"
386,#1985-07-30#,5,1,984,-90.90002,17,25,6456,"^DAX"
387,#1985-11-01#,5,2,1301.3,317.3,68,94,6524,"^DAX"
388,#1985-11-14#,5,1,1235.3,-66,9,13,6533,"^DAX"
389,#1985-11-25#,5,2,1304.5,69.19995,6,11,6539,"^DAX"
390,#1985-12-02#,5,1,1235.1,-69.40002,5,7,6544,"^DAX"
391,#1986-01-15#,5,2,1507.8,272.7001,27,44,6571,"^DAX"
392,#1986-01-30#,5,1,1380.1,-127.7001,11,15,6582,"^DAX"
393,#1986-02-11#,5,2,1444.2,64.09998,8,12,6590,"^DAX"
394,#1986-02-27#,5,1,1323.9,-120.2999,12,16,6602,"^DAX"
395,#1986-04-17#,5,2,1586,262.1,33,49,6635,"^DAX"
396,#1986-06-03#,5,1,1329.3,-256.7,29,47,6664,"^DAX"
397,#1986-06-16#,5,2,1449.3,120,9,13,6673,"^DAX"
398,#1986-07-07#,5,1,1284.5,-164.8,14,21,6687,"^DAX"
399,#1986-07-14#,5,2,1342.2,57.69995,5,7,6692,"^DAX"
400,#1986-07-22#,5,1,1248.6,-93.59998,6,8,6698,"^DAX"
401,#1986-09-02#,5,2,1506,257.4,30,42,6728,"^DAX"
402,#1986-09-18#,5,1,1398,-108,12,16,6740,"^DAX"
403,#1986-10-07#,5,2,1454.6,56.59998,13,19,6753,"^DAX"
404,#1986-10-29#,5,1,1384.1,-70.5,16,22,6769,"^DAX"
405,#1986-12-03#,5,2,1470.4,86.30005,24,35,6793,"^DAX"
406,#1987-02-04#,5,1,1216.3,-254.1,40,63,6833,"^DAX"
407,#1987-02-13#,5,2,1277.5,61.19995,7,9,6840,"^DAX"
408,#1987-03-19#,5,1,1179.8,-97.69995,24,34,6864,"^DAX"
409,#1987-04-06#,5,2,1358.2,178.3999,12,18,6876,"^DAX"
410,#1987-04-13#,5,1,1282.2,-76,5,7,6881,"^DAX"
411,#1987-04-22#,5,2,1343.7,61.5,5,9,6886,"^DAX"
412,#1987-05-20#,5,1,1271,-72.69995,19,28,6905,"^DAX"
413,#1987-06-01#,5,2,1328.9,57.90002,7,12,6912,"^DAX"
414,#1987-06-09#,5,1,1302.5,-26.40002,5,8,6917,"^DAX"
415,#1987-08-17#,5,2,1570.3,267.8,47,69,6964,"^DAX"
416,#1987-08-25#,5,1,1529.6,-40.70007,6,8,6970,"^DAX"
417,#1987-09-01#,5,2,1547.7,18.09998,5,7,6975,"^DAX"
418,#1988-01-28#,5,1,931.18,-616.52,102,149,7077,"^DAX"
419,#1988-02-25#,5,2,1096.05,164.8701,20,28,7097,"^DAX"
420,#1988-03-08#,5,1,1072.78,-23.27002,8,12,7105,"^DAX"
421,#1988-03-18#,5,2,1122.07,49.28992,8,10,7113,"^DAX"
422,#1988-03-28#,5,1,1044.28,-77.78992,6,10,7119,"^DAX"
423,#1988-04-14#,5,2,1097.94,53.65991,11,17,7130,"^DAX"
424,#1988-05-11#,5,1,1002.41,-95.52997,19,27,7149,"^DAX"
425,#1988-07-06#,5,2,1199.96,197.55,36,56,7185,"^DAX"
426,#1988-07-22#,5,1,1153.77,-46.18994,12,16,7197,"^DAX"
427,#1988-08-08#,5,2,1198.76,44.98999,11,17,7208,"^DAX"
428,#1988-08-29#,5,1,1152.38,-46.38,15,21,7223,"^DAX"
