"idx","dateOf","timeCriterium","highOrLow","swingPrice","swingRange","swingTB","swingCD","keyToMarketData","ticker"
574,#2011-07-27#,5,2,1.4536,6.980002E-02,11,15,10345,"EURUSD"
575,#2011-08-05#,5,1,1.4055,-4.809999E-02,7,9,10352,"EURUSD"
576,#2011-08-29#,5,2,1.4549,4.939997E-02,16,24,10368,"EURUSD"
577,#2011-10-04#,5,1,1.3146,-.1403,26,36,10394,"EURUSD"
578,#2011-10-27#,5,2,1.4246,.11,17,23,10411,"EURUSD"
579,#2011-11-25#,5,1,1.3213,-.1033,21,29,10432,"EURUSD"
580,#2011-12-02#,5,2,1.3547,3.339994E-02,5,7,10437,"EURUSD"
581,#2011-12-14#,5,1,1.2946,-6.009996E-02,8,12,10445,"EURUSD"
582,#2011-12-21#,5,2,1.3196,2.499998E-02,5,7,10450,"EURUSD"
583,#2012-01-13#,5,1,1.2624,-5.719995E-02,17,23,10467,"EURUSD"
584,#2012-02-09#,5,2,1.3321,.0697,19,27,10486,"EURUSD"
585,#2012-02-16#,5,1,1.2975,-3.460002E-02,5,7,10491,"EURUSD"
586,#2012-02-24#,5,2,1.3486,5.110002E-02,6,8,10497,"EURUSD"
587,#2012-03-15#,5,1,1.3004,-4.820001E-02,14,20,10511,"EURUSD"
588,#2012-03-27#,5,2,1.3385,.0381,8,12,10519,"EURUSD"
589,#2012-04-16#,5,1,1.2995,-3.900003E-02,14,20,10533,"EURUSD"
590,#2012-05-01#,5,2,1.3279,2.840006E-02,11,15,10544,"EURUSD"
591,#2012-06-01#,5,1,1.2288,-9.909999E-02,23,31,10567,"EURUSD"
592,#2012-06-18#,5,2,1.2746,4.579997E-02,11,17,10578,"EURUSD"
593,#2012-07-24#,5,1,1.2041,-7.050002E-02,26,36,10604,"EURUSD"
594,#2012-09-17#,5,2,1.3169,.1128,39,55,10643,"EURUSD"
595,#2012-10-01#,5,1,1.2802,-3.670001E-02,10,14,10653,"EURUSD"
596,#2012-10-17#,5,2,1.3138,3.359997E-02,12,16,10665,"EURUSD"
597,#2012-11-13#,5,1,1.2661,-4.769993E-02,19,27,10684,"EURUSD"
598,#2012-12-19#,5,2,1.3307,6.459999E-02,26,36,10710,"EURUSD"
599,#2013-01-04#,5,1,1.2997,-3.100002E-02,10,16,10720,"EURUSD"
600,#2013-02-01#,5,2,1.3709,7.120001E-02,20,28,10740,"EURUSD"
601,#2013-03-27#,5,1,1.2751,-9.580004E-02,38,54,10778,"EURUSD"
602,#2013-04-16#,5,2,1.3199,4.480004E-02,14,20,10792,"EURUSD"
603,#2013-04-24#,5,1,1.2954,-2.450001E-02,6,8,10798,"EURUSD"
604,#2013-05-01#,5,2,1.3241,2.869999E-02,5,7,10803,"EURUSD"
605,#2013-05-17#,5,1,1.2796,-4.449999E-02,12,16,10815,"EURUSD"
606,#2013-06-18#,5,2,1.3415,6.190002E-02,22,32,10837,"EURUSD"
607,#2013-07-09#,5,1,1.2756,-6.590009E-02,15,21,10852,"EURUSD"
608,#2013-08-08#,5,2,1.34,6.440008E-02,22,30,10874,"EURUSD"
609,#2013-09-06#,5,1,1.3105,-2.950001E-02,21,29,10895,"EURUSD"
610,#2013-10-03#,5,2,1.3645,5.400002E-02,19,27,10914,"EURUSD"
611,#2013-10-16#,5,1,1.3473,-1.719999E-02,9,13,10923,"EURUSD"
612,#2013-10-25#,5,2,1.3831,3.579998E-02,7,9,10930,"EURUSD"
613,#2013-11-07#,5,1,1.3295,-5.360007E-02,9,13,10939,"EURUSD"
614,#2013-12-11#,5,2,1.381,5.150008E-02,24,34,10963,"EURUSD"
615,#2014-02-03#,5,1,1.3477,-3.330004E-02,36,54,10999,"EURUSD"
616,#2014-02-19#,5,2,1.3773,2.960002E-02,12,16,11011,"EURUSD"
617,#2014-02-27#,5,1,1.3643,-1.300001E-02,6,8,11017,"EURUSD"
618,#2014-03-13#,5,2,1.3966,.0323,10,14,11027,"EURUSD"
619,#2014-04-04#,5,1,1.3673,-2.929997E-02,16,22,11043,"EURUSD"
620,#2014-04-11#,5,2,1.3904,2.310002E-02,5,7,11048,"EURUSD"
621,#2014-04-30#,5,1,1.3774,-1.300001E-02,13,19,11061,"EURUSD"
622,#2014-05-08#,5,2,1.3993,2.189994E-02,6,8,11067,"EURUSD"
623,#2014-05-29#,5,1,1.3586,-4.069996E-02,15,21,11082,"EURUSD"
624,#2014-07-01#,5,2,1.37,1.139998E-02,23,33,11105,"EURUSD"
625,#2014-09-09#,5,1,1.2859,-8.410001E-02,50,70,11155,"EURUSD"
626,#2014-09-16#,5,2,1.2994,1.349998E-02,5,7,11160,"EURUSD"
627,#2014-10-03#,5,1,1.2501,-4.929996E-02,13,17,11173,"EURUSD"
628,#2014-10-15#,5,2,1.2885,3.839993E-02,8,12,11181,"EURUSD"
629,#2014-11-07#,5,1,1.2358,-5.269992E-02,17,23,11198,"EURUSD"
630,#2014-11-19#,5,2,1.2598,2.399993E-02,8,12,11206,"EURUSD"
631,#2014-12-08#,5,1,1.2246,-.0352,13,19,11219,"EURUSD"
632,#2014-12-16#,5,2,1.2568,.0322001,6,8,11225,"EURUSD"
633,#2015-01-26#,5,1,1.1097,-.1471001,27,41,11252,"EURUSD"
634,#2015-02-03#,5,2,1.1531,4.340005E-02,6,8,11258,"EURUSD"
635,#2015-03-13#,5,1,1.0461,-.107,28,38,11286,"EURUSD"
636,#2015-03-26#,5,2,1.1052,5.910003E-02,9,13,11295,"EURUSD"
637,#2015-04-13#,5,1,1.0521,-5.310011E-02,12,18,11307,"EURUSD"
638,#2015-05-15#,5,2,1.1466,9.450006E-02,24,32,11331,"EURUSD"
639,#2015-05-27#,5,1,1.082,-6.459999E-02,8,12,11339,"EURUSD"
640,#2015-06-18#,5,2,1.1436,6.159997E-02,16,22,11355,"EURUSD"
641,#2015-07-20#,5,1,1.0809,-6.270003E-02,22,32,11377,"EURUSD"
642,#2015-07-27#,5,2,1.1128,3.190005E-02,5,7,11382,"EURUSD"
643,#2015-08-05#,5,1,1.0848,-.028,7,9,11389,"EURUSD"
644,#2015-08-12#,5,2,1.1213,3.649998E-02,5,7,11394,"EURUSD"
645,#2015-12-03#,5,1,1.05266,-6.863999E-02,81,113,11475,"EURUSD"
646,#2015-12-15#,5,2,1.106,5.333996E-02,8,12,11483,"EURUSD"
647,#2016-01-05#,5,1,1.07108,-3.491998E-02,13,21,11496,"EURUSD"
648,#2016-02-11#,5,2,1.13753,.06645,27,37,11523,"EURUSD"
649,#2016-03-02#,5,1,1.08256,-5.497003E-02,14,20,11537,"EURUSD"
650,#2016-03-17#,5,2,1.13423,5.167007E-02,11,15,11548,"EURUSD"
651,#2016-03-24#,5,1,1.11459,-1.963997E-02,5,7,11553,"EURUSD"
652,#2016-04-12#,5,2,1.14647,.0318799,12,19,11565,"EURUSD"
653,#2016-04-22#,5,1,1.12187,-2.459991E-02,8,10,11573,"EURUSD"
654,#2016-05-03#,5,2,1.16146,.03959,7,11,11580,"EURUSD"
655,#2016-05-30#,5,1,1.10981,-5.165005E-02,19,27,11599,"EURUSD"
656,#2016-06-09#,5,2,1.14155,3.173995E-02,8,10,11607,"EURUSD"
657,#2016-06-16#,5,1,1.11312,-2.842999E-02,5,7,11612,"EURUSD"
658,#2016-06-23#,5,2,1.14216,.0290401,5,7,11617,"EURUSD"
659,#2016-10-25#,5,1,1.08513,-5.703008E-02,88,124,11705,"EURUSD"
660,#2016-11-09#,5,2,1.12962,4.448998E-02,11,15,11716,"EURUSD"
661,#2016-11-24#,5,1,1.05192,-.0776999,11,15,11727,"EURUSD"
662,#2016-12-08#,5,2,1.08738,.03546,10,14,11737,"EURUSD"
663,#2016-12-20#,5,1,1.03524,-.05214,8,12,11745,"EURUSD"
664,#2017-02-02#,5,2,1.08285,4.760993E-02,31,44,11776,"EURUSD"
665,#2017-02-22#,5,1,1.04938,-3.347003E-02,14,20,11790,"EURUSD"
666,#2017-03-27#,5,2,1.09054,4.116011E-02,23,33,11813,"EURUSD"
667,#2017-04-10#,5,1,1.05704,-3.350008E-02,10,14,11823,"EURUSD"
668,#2017-05-23#,5,2,1.12676,6.972003E-02,31,43,11854,"EURUSD"
669,#2017-05-30#,5,1,1.11101,-1.575005E-02,5,7,11859,"EURUSD"
670,#2017-08-02#,5,2,1.19101,8.000004E-02,46,64,11905,"EURUSD"
671,#2017-08-17#,5,1,1.16629,-2.471995E-02,11,15,11916,"EURUSD"
672,#2017-09-08#,5,2,1.20924,4.294991E-02,16,22,11932,"EURUSD"
673,#2017-10-27#,5,1,1.15747,-5.176997E-02,35,49,11967,"EURUSD"
674,#2017-11-27#,5,2,1.19612,3.865004E-02,21,31,11988,"EURUSD"
675,#2017-12-12#,5,1,1.17177,-2.435005E-02,11,15,11999,"EURUSD"
676,#2018-01-25#,5,2,1.25367,.0819,30,44,12029,"EURUSD"
677,#2018-02-09#,5,1,1.22059,-3.307998E-02,11,15,12040,"EURUSD"
678,#2018-02-16#,5,2,1.25554,3.495002E-02,5,7,12045,"EURUSD"
679,#2018-03-01#,5,1,1.2155,-4.004002E-02,9,13,12054,"EURUSD"
680,#2018-03-08#,5,2,1.24459,2.909005E-02,5,7,12059,"EURUSD"
681,#2018-03-20#,5,1,1.22401,-2.058005E-02,8,12,12067,"EURUSD"
682,#2018-03-27#,5,2,1.24763,2.362001E-02,5,7,12072,"EURUSD"
683,#2018-04-06#,5,1,1.22159,-2.603996E-02,8,10,12080,"EURUSD"
684,#2018-04-17#,5,2,1.24135,1.976001E-02,7,11,12087,"EURUSD"
685,#2018-05-29#,5,1,1.15106,-9.029007E-02,30,42,12117,"EURUSD"
686,#2018-06-07#,5,2,1.18398,.03292,7,9,12124,"EURUSD"
687,#2018-06-21#,5,1,1.1509,-3.307998E-02,10,14,12134,"EURUSD"
688,#2018-07-09#,5,2,1.17906,2.815998E-02,12,18,12146,"EURUSD"
689,#2018-08-15#,5,1,1.13012,-4.893994E-02,27,37,12173,"EURUSD"
690,#2018-08-28#,5,2,1.1733,4.317999E-02,9,13,12182,"EURUSD"
691,#2018-09-10#,5,1,1.15278,-2.051997E-02,9,13,12191,"EURUSD"
692,#2018-09-24#,5,2,1.18148,2.869999E-02,10,14,12201,"EURUSD"
693,#2018-10-09#,5,1,1.14324,-3.824008E-02,11,15,12212,"EURUSD"
694,#2018-10-16#,5,2,1.16208,1.884007E-02,5,7,12217,"EURUSD"
695,#2018-10-31#,5,1,1.13022,-3.185999E-02,11,15,12228,"EURUSD"
696,#2019-01-10#,5,2,1.15698,2.675998E-02,49,71,12277,"EURUSD"
697,#2019-01-24#,5,1,1.12895,-2.803004E-02,10,14,12287,"EURUSD"
698,#2019-01-31#,5,2,1.15141,2.245998E-02,5,7,12292,"EURUSD"
699,#2019-02-15#,5,1,1.12345,-2.795994E-02,11,15,12303,"EURUSD"
700,#2019-02-28#,5,2,1.14194,1.848996E-02,9,13,12312,"EURUSD"
